DocChineseName,DocEnglishName,DocRegisteredSpecialty,Author, WaitingTime,ConsultationPurpose,Fee,VisitReason,ConsultationDate,Sentiment,Experience,Recommendation,OtherComment,OverallScore,Professionalism,TargetedTreatment,ReasonablePrice,WorthRecommending
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,F,需預約準時,口腔牙齒,~ $ 50000,本網評譽參考,2022年9月--,仁心仁術、醫德高尚,醫生會清晰明確的講解其病情,值得向有需要人仕推介,因為本人要杜牙根同時要做牙套，而且多過一隻牙所以喺網上搵有冇醫生好推介，見到網上有人推薦韋醫生，評價幾好所以嚟試下。診所姑娘同醫生都好友善，診症期間佢哋好詳細哋分析同講解治療方案而且答咗我好多問題，同時間亦都幫我檢查埋口腔有冇其他唔妥，結果原來好多問題要返去多做幾次治療。治療過程亦都冇特別唔舒服，除咗打麻醉會痛其他都流程都冇痛，睇得出醫生都好有經驗。治療完醫生同姑娘會講解番有乜事項要注意同埋之後會主動電話查詢治療完有冇唔舒服，覺得佢哋幾有心。除此之外醫生都好好人俾咗優惠同固定器我。非常感謝韋醫生，亦都推薦俾其他病人。,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Lam,需預約準時,口腔牙齒,~ $ 50000,本網評譽參考,2022年8月--,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,值得向有需要人仕推介,有隻牙蛀得好深要杜牙根，去到韋醫生照完X-ray 發現另一隻好多年前杜左嘅牙有牙瘡，需要重杜，醫生手勢純熟，杜牙根過程又快又無不適。最後仲做埋比較耐用嘅牙套，放心晒。姑娘都好細心有禮，仲好好人提供左九折優惠,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Yan Hung,需預約準時,口腔牙齒 牙痛,~ $ 30000,本網評譽參考,2022年8月19日,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,值得向有需要人仕推介,月初牙痛睇左普通科牙醫，發現大牙蛀牙得厲害需要杜牙根，但牙腳太近神經線比較高風險。在網上綜合評論後找到韋樂霖醫生，第一次診治後，大牙抽了神經已經冇痛，韋醫生技巧好好而且很有耐性，過程專業純熟，解釋詳細清楚，連我最怕既打麻醉針都冇乜痛，完成後效果好好，沒有任何問題。姑娘溫柔細心，不時遞上紙巾，又為我蓋氈保暖，預約快捷方便，等候時間短，儀器齊全又新淨，診所裝潢舒適，令人感覺放心，沒有以往睇牙醫既恐懼。感恩係短時間內痊癒，韋醫生係值得推薦嘅好醫生。,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Maggie Tse,需預約準時,專科治療 杜牙根,~ $ 30000,朋友介紹推薦,2022年5月13日,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,已視為本人的必然選擇,之前去左普通科既牙科診所洗牙，因為懷疑牙裂所以推薦左韋醫生比我，可能要做杜牙根，之前去過幾間普通科診所，諗住資詢多啲牙醫既意見，（因為價錢關係）佢地都話我隻牙無得救，因為裂得太厲害，建議我脱牙，但韋醫生話我隻牙7-8成都救得翻，就好放心比佢做，治療過程好擔心會唔會治療得好痛，但姑娘同醫生都好細心講解同安慰病人，又可以睇電視舒緩自己既不安，幸好，治療過程中真係唔痛，好擔心真係救唔到隻牙，但韋醫生技術好好，好快就完成左，相信佢一定可以成功非常感激韋醫生同咁多位姑娘，辛苦哂,9.6,10,10,9,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Hui,需預約準時,專科治療 牙痛,~ $ 30000,其他網絡途徑,2022年2月18日,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,值得向有需要人仕推介,本人在韋醫生的診所杜牙根，因為我個牙齒比較複雜，要拆4只牙套重杜牙根2只，所以工序比較複雜， 在網上看到韋醫生的醫術和得知韋醫生在謀大知名醫院行醫，所以便特意去診所找韋生幫忙。韋醫生講解清晰及提供專業意見， 護士團隊也細心親切，有問必答，在杜牙根的過程當中，韋醫生除了專業之外， 還能在手術過程中安慰病人， 實屬難得。 現今社會要找一個能真正關心病人及醫術精湛的醫生實在難求，而韋樂霖醫生及其醫療團隊就能做到。在此，感恩韋醫生，麥姑娘及團隊姑娘幫忙，非常感恩！,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,CHT,需預約準時,專科治療 拔牙植牙,~ $ 50000,其他網絡途徑,2022年1月31日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,已視為本人的必然選擇,韋醫生與其團體非常耐心講解及關顧求診者本人由進入檢查室、全口拍照、講解如何治療、治療過程至完結，韋醫生及譚姑娘等全部姑娘都非常耐心溫柔友善地講述過程及解答問題，令本人感到非常安心，就算拔牙至要種植牙的決定都沒有恐懼、不安的感覺。在此感謝韋醫生、譚姑娘等各位姑娘。,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,KKN,需預約準時,專科治療 杜牙根,~ $ 50000,本網評譽參考,2022年1月16日,經驗豐富、絕不拖症,醫護人員親切有禮的提供協助,值得向有需要人仕推介,本人牙橋其中一隻牙需要再度牙根，韋醫生及該診所姑娘都很友善告知所需治療的方法，杜牙根後當天已不痛，雖然未完成整個療程，但相信最後一定成功。另外，診所姑娘的耐心接待，令人感覺很窩心～,9.6,10,10,9,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Yoyo Hui,需預約等候片刻,專科治療 牙裂,~ $ 30000,其他網絡途徑,2022年1月6日,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,已視為本人的必然選擇,韋醫生十分友善，沒有一般牙醫使人恐懼的感覺，檢查後詳細向我解釋牙齒情況和根治的可能性。韋醫生的手勢非常專業，杜牙根的過程完全不痛，而且很快就完成，杜完亦無出現不適情況。診所姑娘亦很有耐性地解答我的問題。完成檢查後亦給予我一定時間考慮是否進行治療，考慮過後亦可立即接受治療，無需再次約期,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,DD,需預約準時,專科治療 杜牙根,~ $ 30000,本網評譽參考,2021年12月2日,醫術精湛、鉅細無遺,醫護人員親切有禮的提供協助,已視為本人的必然選擇,韋醫生不但醫德好，而且技術也一流。個人case有小小困難，韋醫生憑藉豐富的經驗順利解決。此外，姑娘團隊專業且溫柔。值得推薦！,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Chris,需預約準時,專科治療 杜牙根,~ $ 10000,本網評譽參考,2021年11月11日,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,已視為本人的必然選擇,本人在韋醫生的診所杜牙根，因為是C型牙根，所以工序比較複雜， 在網上尋找好一段日子， 看到韋醫生被傳媒訪問的文章和得知韋醫生在謀大知名醫院行醫，所以便特意去診所找韋生幫忙。韋醫生講解清晰及提供專業意見， 護士團隊也細心親切，有問必答，在杜牙根的過程當中，韋醫生除了專業之外， 還能在手術過程中安慰病人， 實屬難得。 現今社會要找一個能真正關心病人及醫術精湛的醫生實在難求，而韋樂霖醫生及其醫療團隊就能做到。在此，感謝韋醫生及其團隊幫忙，感激!,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Cheukming,需預約等候片刻,專科治療 牙痛,~ $ 10000,再度光顧,2017年8月18日,仁心仁術、醫德高尚,醫護人員親切有禮的提供協助,已視為本人的必然選擇,上星期隻大牙開始好痛，經朋友介紹到韋醫生診所杜牙根。韋醫生手勢好好，吾洗半個鐘幫我杜左牙根。之後個日己經吾痛啦。,10.0,10,10,10,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,nimeng,需預約準時,專科治療 杜牙根,~ $ 30000,初次光顧,2015年8月25日,態度有失、醫德有損,診証時間極其急趕，快來快去,本人絕對不會再作光顧,,1.0,1,1,1,不予置評
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Zoe chan,需預約準時,專科治療,~ $ 3000,再度光顧,2013年11月22日,醫術精湛、鉅細無遺,醫護人員親切有禮的提供協助,已視為本人的必然選擇,再度請韋醫生拔上智齒，過程就如醫生所說：3秒攪掂。連打麻醉針也不疼，（是一丁點也不疼），當我還沒怕完，牙齒已拔掉了！,9.6,10,10,9,值得推介
韋樂霖醫生,Dr WEI LOK LUM WILLIS,牙科,Zoe,需預約等候片刻,專科治療,~ $ 10000,初次光顧,2013年8月8日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,值得向有需要人仕推介,醫生專業細心，具耐性，治療過程（拔智慧齒，杜牙根）能顧及病人的感受，醫生醫術高明，以最快及最好的技術完成，能減輕病人的痛楚！此外，診所護士親切，環境整潔，配備齊全，值得推薦。,9.6,10,10,9,值得推介
梁榮森醫生,Dr LEUNG WING SUM,牙科,Shadow,需預約準時,口腔牙齒,~ $ 10000,隨機方便嘗試,2023年11月24日,診效不顯、收費不稱,只知取藥付費，未能盡釋疑慮,本人絕對不會再作光顧,收費貴＇好求其＇杜牙根冇完全徹底清除，搞到我仲痛過未整，成日都訓唔到教！,1.0,1,1,1,不予置評
梁榮森醫生,Dr LEUNG WING SUM,牙科,Shadow,需預約準時,口腔牙齒,~ $ 10000,隨機方便嘗試,2023年11月24日,診效不顯、收費不稱,只知取藥付費，未能盡釋疑慮,本人絕對不會再作光顧,收費貴＇好求其＇杜牙根冇完全徹底清除，搞到我仲痛過未整，成日都訓唔到教！,1.0,1,1,1,不予置評
黃志敏醫生,"Dr WONG CHI MAN, VITUS",牙科,harukaw,需預約準時,傷風感冒,,初次光顧,2014年5月10日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,已視為本人的必然選擇,,9.6,10,10,9,值得推介
盧思薇醫生,Dr LO SZE MEI,牙科,Mr Chong,需預約準時,口腔牙齒,~ $ 10000,朋友介紹推薦,2022年8月23日,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,本人絕對不會再作光顧,次次約時間都無用！約6點 8點先有得睇！咁約黎做咩？等候時間一定係2個鐘以上 既然係咁 做唔切不如唔好排到咁full啦,6.3,4,10,5,值得推介
盧思薇醫生,Dr LO SZE MEI,牙科,女士,需預約等候頗長,"-- 牙套,補牙",~ $ 5000,朋友介紹推薦,2020年4月8日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,"每一次都一早已經預約booking但每次都要等3小時,口頭反應過沒有改變仍然等3小時,醫生手摯粗魯,沒有同理心，只看錢會叫你做咗貴項目先,完全沒有企喺客人牙齒方面著想，不會再有下次",4.3,3,5,5,不予置評
盧思薇醫生,Dr LO SZE MEI,牙科,Ma,需預約等候頗長,--,~ $ 1000,本網評譽參考,2017年12月--,診效不顯、收費不稱,診証時間極其急趕，快來快去,本人絕對不會再作光顧,當初打去問普通牙齒檢查、收唔收錢？答唔收。去到、之後俾個助護檢查完、話要再做x光睇真D! 又話洗埋牙會好d...會狂叫你做果樣又果樣野想收你錢。最後見醫生、話可以寫轉介信去醫院睇。但封信要加錢去寫⋯⋯無言。相比以前，人客多了、醫生態度變了、不是以病人出發點為主。不會再去光顧。,2.3,5,1,1,不予置評
盧思薇醫生,Dr LO SZE MEI,牙科,YY,需預約等候頗長,--,~ $ 1500,再度光顧,2014年----,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,值得向有需要人仕推介,脫左3隻智慧齒兩隻開刀都無乜唔舒服 醫生好好手勢 :),8.6,9,9,8,值得推介
盧思薇醫生,Dr LO SZE MEI,牙科,JJ,需預約等候片刻,--,~ $ 1000,間中光顧,2013年3月1日,詳盡親切、耐心施診,醫護人員親切有禮的提供協助,值得向有需要人仕推介,"本人有蛀牙, 以致劇痛難當。之前去了天水圍區一間牙醫醫務所, 醫生表示蛀牙很深, 需要開刀脫牙。之後我再找盧醫生檢查, 她表示杜牙根即可, 而且手勢很好, 不會太痛。姑娘亦友善有禮, 令害怕睇牙醫的我, 不再害怕。",10.0,10,10,10,值得推介
王富禮醫生,"Dr WONG FU LAI, NORMAN",牙科,andrew,需預約等候片刻,--,~ $ 10000,間中光顧,2008年7月--,健談友善、感覺良好,醫生會清晰明確的講解其病情,值得向有需要人仕推介,"因為某城中富豪親戚而搵佢, 走去植牙, 都幾好既, 整左真係同普通牙冇乜分別, 不過一分錢一分貨, 正係牙露出黎既料有些少破損, 其餘都好好, 值得推介, 好過比好多錢比乜野專科植, 佢講解都好獨到, 好過專科, 證明富豪親戚係信得過, 不過洗牙就求其同貴左少少, 都係搵衛生員去洗。",8.3,8,8,9,值得推介
梁紹輝醫生,Dr LEUNG SIU FAI,牙科,Katharine LEUNG,需預約等候片刻,口腔牙齒 Osteonecrosis,~ $ 400,其他網絡途徑,2024年3月11日,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,"[9/3 22:08] Dentist/EricLeungSiuFai梁紹輝: I have searched in the Pubmed for your suspected condition, Pubmed is an online library of professional medical and dental journal, the following are the related articles for your reference, google have too much information, probably too much😅, some of them may not apply to your situation, and some of them may not even be true. If you are interested, you may have a look at the followings☺️[9/3 22:11] Dentist/EricLeungSiuFai梁紹輝: The mylohyoid ridge is exact where you have the problem[9/3 22:25] Katharine LEUNG: 好多謝你咁有心機！我會篇篇詳細睇吓了解吓！完全無想過跟你素未謀面而你放工後都花時間為我search咗咁多資料，真感恩及感激有你！[9/3 22:30] Dentist/EricLeungSiuFai梁紹輝: 其實都係十幾分鐘啫☺️，希望你可以有一個平安啲的主日🙏[9/3 22:31] Katharine LEUNG: Amen!🙏🏻🙏🏻🙏🏻多謝你！[9/3 23:09] Katharine LEUNG: 真係睇完咗你提供的literatures的解釋，又學識咗多D牙科方面的專業冷知識,,, 令到我所要尋根究底的問題得到了解釋，都安心了好多，但星期一都想比你幫我檢查一吓，並且親身認識吓你及多謝你為病人用心付出！👆👆👆👆👆可以睇得出Dr Eric Leung是一位非牟利而可以信賴的經驗仁醫，不以專業圖利，只為盡心盡性盡意盡力地去做好他的本份！發揮及運用神賜予在他身上的牙科知識和才幹，去服務有需要的病人，以生命影響生命，用他的恩光去關顧及造就有需要的人，願神可以大大使用梁醫生，願他可以在行醫的生涯中蒙上帝的祝福！Amen！🙏🙏🙏",10.0,10,10,10,值得推介
黃維醫生,Dr WONG WAI,牙科,mei,需預約等候片刻,口腔牙齒,,本網評譽參考,2022年7月--,普普通通、中規中距,醫護人員親切有禮的提供協助,已視為本人的必然選擇,,9.0,9,9,9,值得推介
黃維醫生,Dr WONG WAI,牙科,王小姐,需預約等候片刻,口腔牙齒,,朋友介紹推薦,2022年6月21日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,已視為本人的必然選擇,,10.0,10,10,10,值得推介
黃維醫生,Dr WONG WAI,牙科,Emily,需預約準時,-- 小朋友箍牙,~ $ 30000,朋友介紹推薦,2021年5月5日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,值得向有需要人仕推介,,10.0,10,10,10,值得推介
黃維醫生,Dr WONG WAI,牙科,LNY,需預約等候片刻,-- 牙痛,~ $ 400,其他網絡途徑,2021年2月2日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,值得向有需要人仕推介,半年前同樣牙痛過一次。30/1 又痛，成晚冇得瞓，星期日又停止痛楚。星期一預約，要到月尾，後來攝到第二天中午時間。向醫生講述情況，之後檢查，醫生解釋情況，我終於明白原因，最後醫生提供短期及長期解決方法以作選擇。,10.0,10,10,10,值得推介
黃維醫生,Dr WONG WAI,牙科,Ada,需預約等候片刻,--,,初次光顧,2017年9月23日,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,細心、有耐性及解釋詳細,10.0,10,10,10,值得推介
胡皓暉醫生,Dr WU HO FAI,牙科,Fiona,需預約準時,口腔牙齒,,本網評譽參考,2023年11月--,醫術精湛、鉅細無遺,醫生會清晰明確的講解其病情,已視為本人的必然選擇,a very nice dentist,10.0,10,10,10,值得推介
胡皓暉醫生,Dr WU HO FAI,牙科,Chow,需預約準時,口腔牙齒,,朋友介紹推薦,2022年----,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,"Not bad, 洗牙都算洗得乾淨",9.3,10,9,9,值得推介
胡皓暉醫生,Dr WU HO FAI,牙科,老街坊,需預約準時,-- 洗牙,,恆常光顧經驗,2022年4月--,醫術精湛、鉅細無遺,醫護人員親切有禮的提供協助,已視為本人的必然選擇,老街坊支持下胡醫生,9.6,10,10,9,值得推介
胡皓暉醫生,Dr WU HO FAI,牙科,ms chan,需預約準時,-- 洗牙,~ $ 600,隨機方便嘗試,2022年----,詳盡親切、耐心施診,雖則過程簡捷，診效尚算明顯,優質醫療服務理應如此,"同一條街有兩間診所, 揀左呢間裝修比較新嘅冇乜特別好, 又冇乜特別衰",9.0,9,10,8,值得推介
胡皓暉醫生,Dr WU HO FAI,牙科,WWW,需預約等候片刻,專科治療 洗牙,~ $ 600,其他網絡途徑,2022年1月--,診效不顯、收費不稱,診証時間極其急趕，快來快去,本人絕對不會再作光顧,上網睇人推薦，光顧洗牙，收費$580（只收現金），檢查完話我難清潔，要加$200，咁都冇得唔ok，胡醫生啲手勢好趕住做下單生意咁，整到我勁痛，而且勁快洗完（因為出面仲有幾個客等緊），回家一睇仲有啲牙跡根本未洗乾淨，埋單要$780，問佢其他項目收費，佢好似唔想答我咁，勁快應完我就算，完全感受唔到專業。收$780咁樣既質素去隔離康X好過，冇下次！,3.6,4,4,3,不予置評
胡皓暉醫生,Dr WU HO FAI,牙科,So,需預約準時,--,,恆常光顧經驗,2021年8月8日,經驗豐富、絕不拖症,雖則過程簡捷，診效尚算明顯,已視為本人的必然選擇,正正常常,10.0,10,10,10,值得推介
胡皓暉醫生,Dr WU HO FAI,牙科,HY,需預約準時,--,,再度光顧,2018年12月31日,詳盡親切、耐心施診,醫生會清晰明確的講解其病情,值得向有需要人仕推介,醫生好好，有耐性，細心補牙剝牙都做得好好 唔痛以後都會搵佢,9.3,10,10,8,值得推介
胡皓暉醫生,Dr WU HO FAI,牙科,訪客,需預約準時,專科治療 牙痛,~ $ 5000,初次光顧,2018年11月22日,普普通通、中規中距,雖則過程簡捷，診效尚算明顯,可能人夾人緣自己衡量,杜牙根收費4850，牙齦發炎治療收費800，X-ray 400。感覺收費偏高！,5.0,7,7,1,不予置評
胡皓暉醫生,Dr WU HO FAI,牙科,Kenneth,需預約等候片刻,專科治療,~ $ 10000,初次光顧,2018年5月25日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,"未檢查就替我做了一個牙套(冠),之後我立刻感受到痛楚,但他不肯承認責任,並向我提出額外付上$2000才會作出跟進。",1.6,1,1,3,不予置評
謝杰明醫生,Dr TSE KIT MING,牙科 口腔頜面外科,IT_Zaku,需預約準時,口腔牙齒 剝智慧齒,,本網評譽參考,2023年----,醫術精湛、鉅細無遺,醫護人員親切有禮的提供協助,值得向有需要人仕推介,"本人蛀智慧齒, 情況比較困難,需要手術剝牙, 謝醫生很準確判斷手術應如何做, 在輕鬆的情況下乾脆利落的完成手術, 把牙剝好了, 之後也很快止血, 不太痛, 很好。",10.0,10,10,10,值得推介
謝杰明醫生,Dr TSE KIT MING,牙科 口腔頜面外科,Ronald Fung,需預約準時,口腔牙齒,,本網評譽參考,2022年10月3日,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,Very professional with provision of expertise advice on taking care of teeth.  Highly recommended.,10.0,10,10,10,值得推介
謝杰明醫生,Dr TSE KIT MING,牙科 口腔頜面外科,訪客,需預約準時,骨骼關節,~ $ 1500,其他網絡途徑,2021年1月--,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,態度十分差劣，失望,2.3,1,3,3,不予置評
謝杰明醫生,Dr TSE KIT MING,牙科 口腔頜面外科,訪客,需預約準時,傷風感冒,,初次光顧,2018年----,醫術精湛、鉅細無遺,求診病人實在太多，等候需時,已視為本人的必然選擇,謝醫生，醫術高明，仁心仁術，是難得的好醫生,10.0,10,10,10,值得推介
謝杰明醫生,Dr TSE KIT MING,牙科 口腔頜面外科,寶實,需預約等候頗長,專科治療,~ $ 1000,初次光顧,2012年11月10日,態度有失、醫德有損,醫護之語調態度令人無所適從,本人絕對不會再作光顧,呢個牙醫態度非常惡劣。。本人有牙周病困擾多時。。去過普通診所洗牙。。但都未痊癒。。而且有隻牙仲鬆鬆地。。諗住貴d..就去私家醫院用激光洗啦。。心諗私家醫院d牙醫應該好d。。。就去左港安。。去到明明約左時間。。。第一個去到。。但係等到d人睇哂。。反而最後睇我都算。。同醫生講想用激光洗牙。。矩就叫我照左x光先。。好。。照完咁我問矩幾時可以洗。。矩竟然答：我無諗住幫你洗！你牙都唔識刷。。返去學識刷牙先！(態度惡劣+串爆)！仲要話：我收得好貴嫁！      喂。。醫生。。如果我棚牙真係好好。。我洗咩睇你呀？照完唔幫我洗。。咁不如你唔好照啦。。。你檢查完就算啦。。我唔係有錢人。。但我棚牙因牙周病令牙齒開始鬆脫。。貴我都要醫返好嫁啦。。你同我講：我收好貴嫁！   即係咩？係咪睇唔起人？       無醫德！！！！！！,1.3,1,1,2,值得推介
廖穎康醫生,Dr LIU WING HONG,牙科,no pork,需預約準時,身體檢查,~ $ 1500,朋友介紹推薦,2021年12月9日,診效不顯、收費不稱,診証時間極其急趕，快來快去,本人絕對不會再作光顧,燒銀紙，錢多不坊可以試,5.0,7,7,1,不予置評
廖穎康醫生,Dr LIU WING HONG,牙科,chan siu man,需預約等候片刻,--,~ $ 1200,光顧多年,2012年----,態度有失、醫德有損,只知取藥付費，未能盡釋疑慮,本人絕對不會再作光顧,本人自少全家光顧此人，惟此人以賺錢為主，提供服務為副。除了以預繳方式讓顧客洗牙(而且比外間其他診所貴)，還在洗牙其間發現開始蛀牙也不提出，讓其惡化然後再度光顧此人；另外如果發現客人有與他聯營的某保險公司時，除了態度極度惡劣外，此人還會瘋狂收費超過$1000 (因某保險公司每年只保障$1000.00)，並會要求對方先付差價(e.g. $70)，於下年某保險公司發新保單時可發還，但下年發新保單時，此人會發還先付差價($70)，但會向保險公司收取 $100， 原因是保險公司索賠最低消費 $100。此人自己全家還經常待在診所，妻子跟他一樣態度惡劣外，兒子經常在診所內嘻嘻哈哈(即使不是在候診室和診症室)，聲音十分擾民。基本上，此物業已經不是「診所」，已經算是「公司」了。,1.0,1,1,1,不予置評
蘇平翬醫生,"Dr SO PING FAI, ALFRED",牙科-修復齒科,aawc,需預約等候片刻,口腔牙齒,~ $ 600,朋友介紹推薦,2023年8月2日,有欠詳盡、耽誤病情,只知取藥付費，未能盡釋疑慮,本人絕對不會再作光顧,本身約咗去洗牙，去到見到人都幾多，等咗一個小時都理解。之後洗牙，全程係無見過醫生，係由一個助手定實習嘅女仔洗，全程無講解，洗嘅手勢感覺唔好，又hea又痛，洗洗下仲撞洗牙部機去我嘴唇。全程由入去，洗牙，到出嚟用咗10分鐘都無，真正洗得5，6分鐘，令我懷疑係咪洗得乾淨。然後返屋企後先發現有隻大牙嘅牙肉洗到分離咗（一撩就掀起咗塊牙肉）。好差嘅體驗，絕對無下次。,4.6,4,5,5,不予置評
蘇平翬醫生,"Dr SO PING FAI, ALFRED",牙科-修復齒科,Cherry Lou,需預約準時,傷風感冒 摳牙,,恆常光顧經驗,2022年----,仁心仁術、醫德高尚,醫生會從病人出發去提供意見,已視為本人的必然選擇,幫襯蘇醫剝牙同幫阿囡摳牙，很細心中肯，不會亂收費，自己牙剝完冇下晝就冇再痛，囡囡排牙摳的好靚好齊，蘇醫生給的意見也非常好👍唯一不足就是人多時需要等待,9.0,8,9,10,值得推介
蘇平翬醫生,"Dr SO PING FAI, ALFRED",牙科-修復齒科,x,需預約等候頗長,--,~ $ 50000,隨機方便嘗試,2021年10月1日,有欠詳盡、耽誤病情,醫護之語調態度令人無所適從,本人絕對不會再作光顧,在此矯正牙齒貴過專科，加上每次態度不好，衛生不足，醫生總是問多幾句就離開現場，在矯正期間不肯聽取意見，而且沒告訴你知需要注意的事項，多次因為矯正牙齒，出現牙齒痛處和敏感問題，令到我矯正完成不太滿意，同時因為拆完牙套，沒有詳細檢查口腔問題，導致我有牙痛，去附近牙科檢查先發現自己拆完有很多已經蛀咗噶牙。,1.0,1,1,1,不予置評
蘇平翬醫生,"Dr SO PING FAI, ALFRED",牙科-修復齒科,Wan Elizabeth,需預約準時,--,,本網評譽參考,2021年7月9日,普普通通、中規中距,醫護之語調態度令人無所適從,本人絕對不會再作光顧,到診紙資料詳盡，會準確列明到診時段，敬請留意。,5.6,1,8,8,不予置評
蘇平翬醫生,"Dr SO PING FAI, ALFRED",牙科-修復齒科,Alex,需預約準時,--,,本網評譽參考,2021年1月--,態度有失、醫德有損,需要自己主動提出較多的諮詢,已視為本人的必然選擇,蘇平翬牙醫很不衛生，用手模口罩後直接摸我口腔，又冇責任感，冇醫德。,1.0,1,1,1,值得推介
邱威雄醫生,Dr YAU WAI HUNG,牙科,Wong,需預約等候片刻,專科治療 牙周病,~ $ 3000,其他網絡途徑,2020年8月10日,仁心仁術、醫德高尚,醫生會清晰明確的講解其病情,已視為本人的必然選擇,"牙肉腫流牙血好耐，又有口氣sad, 社交冇信心；從來唔睇牙醫，但都要迫住睇；朋友介紹左邱醫生，經佢檢查完，又拍埋X 光得知是牙周病，要做兩次深層洗牙以隱定病情，其實我都好怕但邱醫生期間耐心對待又解釋清楚，加埋做完深層洗牙後牙血及口氣也大有改善（雖然過程有些痛但可以忍到），仲耐心教我正確刷牙及用牙線方法，衷心多謝佢 😃",10.0,10,10,10,值得推介
邱威雄醫生,Dr YAU WAI HUNG,牙科,Mr Kwan,需預約準時,專科治療,~ $ 800,初次光顧,2017年1月7日,診效不顯、收費不稱,醫生會主動探索其病因及治療,本人絕對不會再作光顧,本人特意攜帶3D掃描影片的光碟以供醫生作診斷，但可惜醫生不願意安裝該CD和聲稱不能在他的電腦開啟其影像檔案。邱醫生強烈要求病人需要 ‘額外繳付’ 費用再照X-ray才願意解答相關牙齒問題。最後，沒有進行任何牙科治療。遺憾醫生用這種方法來對待求醫的病人。雖然他解釋清楚，還懇請其他病人在求診前應該慎重考慮其後果。,2.3,3,2,2,不予置評
邱威雄醫生,Dr YAU WAI HUNG,牙科,Lok,需預約等候片刻,專科治療,~ $ 5000,再度光顧,2013年7月--,經驗豐富、絕不拖症,醫生會清晰明確的講解其病情,值得向有需要人仕推介,"剝智慧齒，但一般牙醫唔肯剝，因牙腳貼近神經線！一般牙醫報價專科大約6~7k ,但邱醫生不用5k搞掂，值得推介！",8.6,9,9,8,可以一試
